field,pi_record_no,place,same as,part of
buyer_loc_1,K-36544,"Art Sales Rental Gallery Benjamin Franklin Parkway & 26th St., Philadelphia, PA, USA",,tgn/7014406
buyer_loc_1,K-36545,"Paris, France",tgn/7008038,
buyer_loc_1,K-36546,"527 Lexington, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36547,"Bryn Mawr, PA, USA",tgn/7014719,
buyer_loc_1,K-36579,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36580,"408 Bank of the Southwest Bldg., Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36581,"1729 H St N.W., Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36582,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36583,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36584,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36585,"Kasernstrasse 13, Dusseldorf, Deutschland",,tgn/7004443
buyer_loc_1,K-36586,"41 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36587,"Columbus, IN, USA",tgn/7013645,
buyer_loc_1,K-36588,"San Francisco, CA, USA",tgn/7014456,
buyer_loc_1,K-36606,"510 Washington St., Lynn, MA, USA",,tgn/2050042
buyer_loc_1,K-36607,"210 E. 47th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36608,"18 Ave. Matignon, Paris, France",,tgn/7008038
buyer_loc_1,K-36609,"22 Avenue Foch, Paris, France",,tgn/7008038
buyer_loc_1,K-36610,"18 Ave. Matignon, Paris, France",,tgn/7008038
buyer_loc_1,K-36611,"18 Ave. Matignon, Paris, France",,tgn/7008038
buyer_loc_1,K-36612,"22 Avenue Foch, Paris, France",,tgn/7008038
buyer_loc_1,K-36614,"Yale Club 44th & Vanderbilt Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36615,"1025 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36616,"78 Nassau Drive, Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36617,"2223 Dodge St., Omaha, NE, USA",,tgn/7014285
buyer_loc_1,K-36618,"2223 Dodge St., Omaha, NE, USA",,tgn/7014285
buyer_loc_1,K-36621,"Hillsborough, NH, USA",tgn/2063503,
buyer_loc_1,K-36630,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36631,"2430 Lakeview Ave., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-36632,"895 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36633,"Monk Rd., Gladwyne, PA, USA",,tgn/2090319
buyer_loc_1,K-36634,"no street address, Pleasantville, NY, USA",,tgn/7014420
buyer_loc_1,K-36635,"Norfolk, VA, USA",tgn/7014231,
buyer_loc_1,K-36636,"Youngstown, OH, USA",tgn/7014656,
buyer_loc_1,K-36637,"Youngstown, OH, USA",tgn/7014656,
buyer_loc_1,K-36642,"Shoreham Hotel, Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36643,"Toronto, Canada",tgn/9226321,
buyer_loc_1,K-36643,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36643,"Fort Lee, NJ, USA",tgn/2064769,
buyer_loc_1,K-36643,"Greenwich, CT, USA",tgn/7014145,
buyer_loc_1,K-36644,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36645,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36646,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36647,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36648,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36652,"225 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36653,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36654,"2671 Westwood Rd., Flint, MI, USA",,tgn/7013765
buyer_loc_1,K-36655,"1636 Moore Road, Santa Barbara, CA, USA",,tgn/7017752
buyer_loc_1,K-36656,"no street address, Vaduz, Liechtenstein",,tgn/7003367
buyer_loc_1,K-36657,"Pfafftown, Winston-Salem, NC, USA",tgn/2578202,
buyer_loc_1,K-36658,"Norfolk, VA, USA",tgn/7014231,
buyer_loc_1,K-36659,"204 Wynne Lane, Narberth, PA, USA",,tgn/2091113
buyer_loc_1,K-36660,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36661,"Cleveland, OH, USA",tgn/7013608,
buyer_loc_1,K-36664,"227 Muirfield Rd., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36665,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36666,"375 Memorial Ave., Camden, NJ, USA",,tgn/7013531
buyer_loc_1,K-36667,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36668,"1729 H St. N.W., Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36669,"Montreal, Canada",tgn/7013051,
buyer_loc_1,K-36670,"1504 Sherbrooke West, Montreal, Canada",,tgn/7013051
buyer_loc_1,K-36672,"1645 W. Valencia Dr., Fullerton, CA, USA",,tgn/7014032
buyer_loc_1,K-36673,"2223 Dodge St., Omaha, NE, USA",,tgn/7014285
buyer_loc_1,K-36674,"2223 Dodge St., Omaha, NE, USA",,tgn/7014285
buyer_loc_1,K-36675,"Kansas City, MO, USA",tgn/7013820,
buyer_loc_1,K-36676,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36677,"120 East End Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36678,"2102 Milben Circle, Palm Springs, CA, USA",,tgn/7014383
buyer_loc_1,K-36679,"1729 H St. N.W., Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36680,"510 Washington St., Lynn, MA, USA",,tgn/2050042
buyer_loc_1,K-36682,"London, England, UK",tgn/7011781,
buyer_loc_1,K-36682,"Vaduz, Liechtenstein",tgn/7003367,
buyer_loc_1,K-36682,"Genève, Suisse",tgn/7007279,
buyer_loc_1,K-36682,"Paris, France",tgn/7008038,
buyer_loc_1,K-36683,"Anderson Hill Rd., White Plains, NY, USA",,tgn/7014623
buyer_loc_1,K-36684,"Rochester, NY, USA",tgn/7014348,
buyer_loc_1,K-36685,"Toronto, Canada",tgn/9226321,
buyer_loc_1,K-36685,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36685,"Fort Lee, NJ, USA",tgn/2064769,
buyer_loc_1,K-36685,"Greenwich, CT, USA",tgn/7014145,
buyer_loc_1,K-36686,"157 So. McCadden Pl., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36687,"Toronto, Canada",tgn/9226321,
buyer_loc_1,K-36687,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36687,"Fort Lee, NJ, USA",tgn/2064769,
buyer_loc_1,K-36687,"Greenwich, CT, USA",tgn/7014145,
buyer_loc_1,K-36688,"Apartado Postal 42 Baja California, Mexicali, México",,tgn/7007114
buyer_loc_1,K-36689,"579 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36690,"579 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36691,"Toronto, Canada",tgn/9226321,
buyer_loc_1,K-36691,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36691,"Fort Lee, NJ, USA",tgn/2064769,
buyer_loc_1,K-36691,"Greenwich, CT, USA",tgn/7014145,
buyer_loc_1,K-36692,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36693,"579 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36694,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36695,"579 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36696,"579 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36697,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36698,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36699,"918 S. Macomb, El Reno, OK, USA",,tgn/2083169
buyer_loc_1,K-36700,"Chagrin River Rd., Chagrin Falls, OH, USA",,tgn/2231225
buyer_loc_1,K-36700,"Cleveland, OH, USA",tgn/7013608,
buyer_loc_1,K-36701,"5625 Darlington Rd., Pittsburgh, PA, USA",,tgn/7013927
buyer_loc_1,K-36705,"Baumleingasse 9, Basel, Schweiz",,tgn/7007269
buyer_loc_1,K-36706,"Overlook Road, Locust Valley, NY, USA",,tgn/7015823
buyer_loc_1,K-36707,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36708,"Eastern Parkway, Brooklyn, NY, USA",,tgn/7015822
buyer_loc_1,K-36710,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36711,"188 Kings Point Rd., Great Neck, NY, USA",,tgn/2069461
buyer_loc_1,K-36713,"225 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36714,"225 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36715,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36716,"Paris, France",tgn/7008038,
buyer_loc_1,K-36718,"5-7 rue des Beaux-Arts, Paris, France",,tgn/7008038
buyer_loc_1,K-36719,"408 Bank of the Southwest Bldg., Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36720,1645 W. Valencia Dr.,,tgn/7014032
buyer_loc_1,K-36720,"Los Angeles, CA, USA",tgn/7023900,
buyer_loc_1,K-36720,"Fullerton, CA, USA",tgn/7014032,
buyer_loc_1,K-36721,"1001 Rock Creek Rd., Bryn Mawr, PA, USA",,tgn/7029522
buyer_loc_1,K-36722,"375 Memorial Ave., Camden, NJ, USA",,tgn/7013531
buyer_loc_1,K-36726,"227 Muirfield Rd., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36727,"453 Franklin D. Roosevelt Dr., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36728,"Hillsborough, NH, USA",tgn/2063503,
buyer_loc_1,K-36729,"Royal Bank Bldg. 8 King St. East, Toronto, Canada",,tgn/9226321
buyer_loc_1,K-36730,"1729 H St. N.W., Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36731,"7 park Lane 33 Gates Circle, Buffalo, NY, USA",,tgn/7013463
buyer_loc_1,K-36732,"Boulevard & Grane Ave., Richmond, VA, USA",,tgn/7013964
buyer_loc_1,K-36733,"no street address, Paris, France",,tgn/7008038
buyer_loc_1,K-36734,"Paris, France",tgn/7008038,
buyer_loc_1,K-36735,"765 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36736,"655 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36737,"417 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36739,"21 E. 67th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36740,"78 McCorins Lane, Glen Cove, NY, USA",,tgn/2069394
buyer_loc_1,K-36741,"41 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36742,"41 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36743,"314 N. Broadway, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36746,"Glen Cane, NY, USA",tgn/2069389,
buyer_loc_1,K-36747,"no street address, London, England, UK",,tgn/7011781
buyer_loc_1,K-36748,"209 Lake Shore Dr., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-36750,"888 Madison Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36756,"11 No. Drexel Ave., Havertown, PA, USA",,tgn/7007710
buyer_loc_1,K-36757,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36758,"221 W. 57th St, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36760,"131 Newton Ave., Worcester, MA, USA",,tgn/7014647
buyer_loc_1,K-36761,"250 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36762,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36762,"Fort Lee, NJ, USA",tgn/2064769,
buyer_loc_1,K-36762,"Greenwich, CT, USA",tgn/7014145,
buyer_loc_1,K-36763,"London, England, UK",tgn/7011781,
buyer_loc_1,K-36764,"c/o Mrs Irving Kingsford, Rural Free Delivery # 2, Princeton, NJ, USA",,tgn/7016190
buyer_loc_1,K-36765,"642 No. Michigan Ave., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-36767,"2950 Lazy Lane, Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36768,"River Road, Rumson, NJ, USA",,tgn/2066090
buyer_loc_1,K-36769,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36770,"Rathmor Road, Bloomfield Hills, MI, USA",,tgn/7013436
buyer_loc_1,K-36771,"84 Pasture Rd., Southampton, NY, USA",,tgn/7014521
buyer_loc_1,K-36772,"11 Tompkins Rd., Scarsdale, NY, USA",,tgn/7015825
buyer_loc_1,K-36774,"45 E. 82nd St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36776,"100 La Gorce Circle La Gorce Island, Miami, FL, USA",,tgn/7014044
buyer_loc_1,K-36777,"1000 Old Virginia Road, Reno, NV, USA",,tgn/7014329
buyer_loc_1,K-36780,"314 N. Broadway, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36781,"Wichita, KS, USA",tgn/7016216,
buyer_loc_1,K-36783,"no street address, Locust Valley, NY, USA",,tgn/7015823
buyer_loc_1,K-36784,"Thomaston, ME, USA",tgn/7014372,
buyer_loc_1,K-36788,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36790,"15 Exchange Place, Jersey City, NJ, USA",,tgn/7013813
buyer_loc_1,K-36792,"320 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36793,"Apartado 1189, Caracas, Venezuela",,tgn/7005022
buyer_loc_1,K-36794,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36796,"c/o Carlisle Jacquelin Co. 120 Broadway, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36798,"221 W. 57th St, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36799,"no street address, Clinton, NJ, USA",,tgn/2034527
buyer_loc_1,K-36800,"1410 Broadway, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36801,"Wilson Tower, Corpus Christi, TX, USA",,tgn/7013655
buyer_loc_1,K-36802,"Rabbit Hill Road, Alpine, NJ, USA",,tgn/2063975
buyer_loc_1,K-36803,"no street address, Greenville, DE, USA",,tgn/7014143
buyer_loc_1,K-36805,"Route 1 Box 61, Navasota, TX, USA",,tgn/2106229
buyer_loc_1,K-36808,"Pittsburgh, PA, USA",tgn/7013927,
buyer_loc_1,K-36809,"22 Portland Place, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36813,"no street address, Palm Beach, FL, USA",,tgn/7014382
buyer_loc_1,K-36814,"Chicago, IL, USA",tgn/7013596,
buyer_loc_1,K-36815,"Baumleingasse 9, Basel, Schweiz",,tgn/7007269
buyer_loc_1,K-36816,"Caracas, Venezuela",tgn/7005022,
buyer_loc_1,K-36817,"71 E. 71st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36818,"Wilson Tower, Corpus Christi, TX, USA",,tgn/7013655
buyer_loc_1,K-36819,"Paris, France",tgn/7008038,
buyer_loc_1,K-36820,"no street address, Bar Harbor, ME, USA",,tgn/7013356
buyer_loc_1,K-36821,"Panama City, Panama",tgn/7006455,
buyer_loc_1,K-36824,"100 No. Hudson St., Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36825,"13303 Lake Shore Rd., Cleveland, OH, USA",,tgn/7013608
buyer_loc_1,K-36826,"Whiteside & Locust RFD #2, Northport, NY, USA",,tgn/2071341
buyer_loc_1,K-36827,"2950 Lazy Lane, Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36834,"Hotel Langdon, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36835,"no street address, Houston, TX, USA",,tgn/1002486
buyer_loc_1,K-36840,"1095 Park Ave. Apt. 9A, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36844,"Honolulu, HI, USA",tgn/7013718,
buyer_loc_1,K-36846,"Williamsburg, VA, USA",tgn/7014629,
buyer_loc_1,K-36847,"Williamsburg, VA, USA",tgn/7014629,
buyer_loc_1,K-36848,"Williamsburg, VA, USA",tgn/7014629,
buyer_loc_1,K-36850,"Mines de Zellidja, Oujda, Maroc",,tgn/1091419
buyer_loc_1,K-36852,"Zollikerstrasse 178, Zurich, Schweiz",,tgn/7007302
buyer_loc_1,K-36854,"320 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36857,"470 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36858,"Sugar Hill, Ridgefield, CT, USA",,tgn/7014339
buyer_loc_1,K-36860,"Lomo Alto, Dallas, TX, USA",,tgn/7013503
buyer_loc_1,K-36862,"220 Bush St., San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-36863,"220 Bush St., San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-36872,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36874,"5151 Old Frederick Rd., Baltimore, MD, USA",,tgn/7013352
buyer_loc_1,K-36875,"no street address, Westbury, NY, USA",,tgn/2073050
buyer_loc_1,K-36876,"1203 Commerce Bldg., Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36878,"Zollikerstrasse 178, Zurich, Schweiz",,tgn/7007302
buyer_loc_1,K-36879,"120 Broadway, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36880,"no street address, Lugano, Svizzera",,tgn/7007289
buyer_loc_1,K-36881,"Tulsa, OK, USA",tgn/7014663,
buyer_loc_1,K-36884,"Fifth Third Bank Bldg., Cincinnati, OH, USA",,tgn/7013604
buyer_loc_1,K-36885,"7 Sutton Place, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36886,"41 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36887,"210 E. 47th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36888,"Washington, DC, USA",tgn/7013962,
buyer_loc_1,K-36890,"no street address, Dallas, TX, USA",,tgn/7013503
buyer_loc_1,K-36894,"128 Central Park South, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36895,"Morewood Heights, Pittsburgh, PA, USA",,tgn/7013927
buyer_loc_1,K-36896,"Chumleigh farm, Ossining, NY, USA",,tgn/2071503
buyer_loc_1,K-36897,"1 Montgomery St., San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-36898,"800 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36899,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36900,"6209 Greenway Road, Fort Worth, TX, USA",,tgn/7013934
buyer_loc_1,K-36901,"2995 Lazy Lane, Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36902,"71 E. 71st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36903,"74000 Northwestern, Oklahoma City, OK, USA",,tgn/7013953
buyer_loc_1,K-36904,"53 Briar Hollow Lane, Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36905,"7400 North West, Oklahoma City, OK, USA",,tgn/7013953
buyer_loc_1,K-36906,"7231 Hollywood Blvd., Hollywood, CA, USA",,tgn/7013837
buyer_loc_1,K-36907,"332 So. Michigan Ave., Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-36908,"7231 Hollywood Blvd., Hollywood, CA, USA",,tgn/7013837
buyer_loc_1,K-36909,"c/o Mrs Felix Warburg Meadow Farm Woodlands, White Plains, NY, USA",,tgn/7014623
buyer_loc_1,K-36912,"no street address, Paoli, PA, USA",,tgn/2091653
buyer_loc_1,K-36914,"Houston, TX, USA",tgn/1002486,
buyer_loc_1,K-36915,"Collonge Bellerive, Genève, Suisse",,tgn/7007279
buyer_loc_1,K-36916,"Chicago, IL, USA",tgn/7013596,
buyer_loc_1,K-36918,"800 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36919,"Jackson Place, Washington, DC, USA",,tgn/7013962
buyer_loc_1,K-36921,"416 Edgewood Dr., Clayton, MO, USA",,tgn/2058373
buyer_loc_1,K-36923,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36924,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36926,"5151 Old Frederick Rd., Baltimore, MD, USA",,tgn/7013352
buyer_loc_1,K-36935,"226 1/2 E. 62nd St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36937,"298 Briar Road, Bellingham, WA, USA",,tgn/7013375
buyer_loc_1,K-36938,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36939,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-36940,"no street address, East Hampton, NY, USA",,tgn/7013673
buyer_loc_1,K-36941,"Villa Favorita, Lugano, Svizzera",,tgn/7007289
buyer_loc_1,K-36942,"no street address, Los Angeles, CA, USA",,tgn/7023900
buyer_loc_1,K-36943,"3070 Pacific Ave., San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-36944,"237 E. 61st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36945,"no street address, East Hampton, NY, USA",,tgn/7013673
buyer_loc_1,K-36946,"no street address, East Hampton, NY, USA",,tgn/7013673
buyer_loc_1,K-36949,"Zollerkerstrasse 178, Zurich, Schweiz",,tgn/7007302
buyer_loc_1,K-36952,"22 Portland Place, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36953,"700 Alta, San Antonio, TX, USA",,tgn/7014453
buyer_loc_1,K-36954,"176 Bridle Path, Todmorden, Ontario, Canada",,tgn/7013154
buyer_loc_1,K-36955,"22 Portland Place, Saint Louis, MO, USA",,tgn/7014444
buyer_loc_1,K-36958,"45 E. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36959,"1530 No. State, Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-36960,"263 N. Rodeo Dr., Beverly Hills, CA, USA",,tgn/7013418
buyer_loc_1,K-36962,"Genève, Suisse",tgn/7007279,
buyer_loc_1,K-36964,"Chicago, IL, USA",tgn/7013596,
buyer_loc_1,K-36965,"Sherry Netherland, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36966,"46 W. 57th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36967,"3297 Inwood Dr., Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36968,"no street address, Lloyds Neck, NY, USA",,tgn/1012848
buyer_loc_1,K-36969,"no street address, Westbury, NY, USA",,tgn/2073050
buyer_loc_1,K-36971,"434 Post St., San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-36977,"43 Old Bond St., London, England, UK",,tgn/7011781
buyer_loc_1,K-36979,"no street address, Cold Spring Harbor, NY, USA",,tgn/2068587
buyer_loc_1,K-36980,"40 W. 55th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36981,"Field Point Park, Greenwich, CT, USA",,tgn/7014145
buyer_loc_1,K-36983,"1035 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36984,"2 E. 56th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36985,"no street address, Glen Head, NY, USA",,tgn/2069401
buyer_loc_1,K-36986,"40 Chestnut St., Springfield, MA, USA",,tgn/7014531
buyer_loc_1,K-36987,"1203 Commerce Bldg., Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-36989,"Bellevue Rd., Newport, RI, USA",,tgn/7014221
buyer_loc_1,K-36991,"Bellevue Rd., Newport, RI, USA",,tgn/7014221
buyer_loc_1,K-36993,"Prout's Neck, Maine, USA",,tgn/7007515
buyer_loc_1,K-36994,"no street address, New Haven, CT, USA",,tgn/7014210
buyer_loc_1,K-36995,"2006 Washington St., San Francisco, CA, USA",,tgn/7014456
buyer_loc_1,K-36996,"no street address, New York, NY, USA",,tgn/7007567
buyer_loc_1,K-36998,"River Road, Topsfield, MA, USA",,tgn/7014379
buyer_loc_1,K-37001,"Casa Favorita, Lugano, Svizzera",,tgn/7007289
buyer_loc_1,K-37002,"270 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37003,"no street address, Toledo, OH, USA",,tgn/7014378
buyer_loc_1,K-37005,"71 E. 71st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37006,"no street address, Lugano, Svizzera",,tgn/7007289
buyer_loc_1,K-37007,"no street address, Houston, TX, USA",,tgn/1002486
buyer_loc_1,K-37008,"no street address, Houston, TX, USA",,tgn/1002486
buyer_loc_1,K-37009,"no street address, Genève, Suisse",,tgn/7007279
buyer_loc_1,K-37010,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-37012,"270 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37013,"270 Park Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37014,"Williamsburg, VA, USA",tgn/7014629,
buyer_loc_1,K-37015,"Williamsburg, VA, USA",tgn/7014629,
buyer_loc_1,K-37016,"6 Sunset Blvd., Houston, TX, USA",,tgn/7013727
buyer_loc_1,K-37017,"Box 712 Route 1, Winslow, WA, USA",,tgn/2115272
buyer_loc_1,K-37018,"Tulsa, OK, USA",tgn/7014663,
buyer_loc_1,K-37020,"71 E. 71st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37021,"no street address, Chicago, IL, USA",,tgn/7013596
buyer_loc_1,K-37022,"745 Fifth Ave., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37023,"Genève, Suisse",tgn/7007279,
buyer_loc_1,K-37025,"12 E. 77th St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37026,"237 E. 61st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37027,"237 E. 61st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37028,"no street address, Millbrook, NY, USA",,tgn/2070555
buyer_loc_1,K-37029,"237 E. 61st St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37030,"Anderson Hill Rd., White Plains, NY, USA",,tgn/7014623
buyer_loc_1,K-37032,"6209 Greenway Rd., Fort Worth, TX, USA",,tgn/7013934
buyer_loc_1,K-37033,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-37034,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-37036,"37 Washington Square W., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37037,"60 Rockledge Rd., Hartsdale, NY, USA",,tgn/2069616
buyer_loc_1,K-37039,"Indian Hill, Cincinnati, OH, USA",,tgn/7013604
buyer_loc_1,K-37040,"New York, NY, USA",tgn/7007567,
buyer_loc_1,K-37041,"no street address, Palm Beach, FL, USA",,tgn/7014382
buyer_loc_1,K-37042,"no street address, Providence, RI, USA",,tgn/7013952
buyer_loc_1,K-37043,"435 E. 52nd St., New York, NY, USA",,tgn/7007567
buyer_loc_1,K-37044,"804 N. Foothill Rd., Beverly Hills, CA, USA",,tgn/7013418
buyer_loc_1,K-37045,"Chicago, IL, USA",tgn/7013596,
buyer_loc_1,K-37046,"Commerce Building, Houston, TX, USA",,tgn/7013727
